specObjID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err,oi_6300_flux,oi_6300_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err
301822016535685120,148.46566,-0.82516975,0.1069756,69.0856,4.669464,23.75119,3.579415,33.51582,3.77869,46.80434,3.950408,15.64379,3.227084,25.63574,3.638753,21.65724,3.393813
301823940681033728,147.82682,-0.16685028,0.0921103,51.79521,1.661685,10.07184,1.606373,3.176716,1.717424,14.23508,1.431547,1.722978,1.277146,10.12755,1.725828,6.262969,1.457466
301825040192661504,149.0462,-0.077642543,0.06491762,26.62962,6.159394,9.014057,4.834291,5.206025,3.667784,9.733422,4.075354,7.083261,3.751999,5.484974,3.817972,3.738385,3.870192
301825589948475392,148.17251,-0.064650862,0.08561133,64.33541,3.024817,19.1134,2.659036,15.44782,2.86695,45.23402,2.977754,5.151081,2.496968,14.69186,3.026593,5.473213,2.910998
301825864826382336,147.89813,-0.31813411,0.07937673,67.38776,2.130416,15.57324,1.874319,5.964169,1.80632,18.5904,1.609412,3.327646,1.332791,13.98139,2.154282,8.430946,1.754052
301826139704289280,149.06118,0.10304762,0.03541203,181.3595,2.444902,44.33311,1.953375,46.80423,1.953727,37.02748,1.366029,6.583297,1.223119,44.75274,1.626824,28.91979,1.579811
301826414582196224,148.43291,-0.090180392,0.08336419,294.2825,5.148422,95.17097,4.364026,80.13592,5.231335,220.4816,4.935127,8.371415,3.685174,28.5093,5.17941,16.1048,3.998589
301826689460103168,149.04932,-0.3031319,0.08697634,67.02285,2.31078,15.37614,2.060973,7.70495,2.356557,32.98997,2.269277,4.312971,1.787576,14.12182,2.445223,12.35145,3.96522
301828338727544832,148.58445,-0.3355841,0.06881656,29.89593,2.577128,4.059121,2.87166,15.66054,3.090417,22.27879,2.860396,4.366873,2.374883,9.033103,2.611516,2.618809,2.560737
301828888483358720,149.08672,-0.40810782,0.1495905,1150.096,8.183714,337.1997,4.059806,1327.623,10.44192,118.3463,2.27405,40.04681,22.74665,102.0379,2.645329,78.48994,1.923692
301829438239172608,148.05156,1.167983,0.06167085,95.90588,6.547488,27.64946,4.887837,51.54383,5.086087,87.67736,5.866121,17.68948,4.834066,42.28931,5.33002,25.33096,5.286829
301829987994986496,148.75621,1.069091,0.1319097,24.69202,2.466543,5.766249,2.202289,8.507814,2.624815,23.8061,2.303669,1.038911,1.718199,21.59029,5.440322,14.37944,3.075126
301831362384521216,148.36456,1.0109267,0.0634988,167.3695,2.796716,50.66124,2.174342,102.9253,2.878825,15.67872,1.457228,7.099869,1.271408,31.75471,1.569377,23.42886,1.473603
301831637262428160,147.99377,1.1161384,0.06359012,77.62399,4.682388,4.7611,3.371565,19.46304,3.864045,64.51567,4.175283,16.45815,3.414098,39.28033,3.891139,30.2625,3.819272
301832187018242048,148.84656,0.87886816,0.01657376,196.2733,2.752548,60.29563,2.389495,75.74314,2.686828,33.07288,1.548844,6.849259,1.485613,45.38414,2.143021,30.55262,1.753154
301832461896148992,147.98811,1.1010509,0.06193933,169.3539,2.821324,30.36158,2.153201,12.0166,1.950204,62.09657,1.992867,7.404877,1.415476,38.16954,1.795021,26.18386,1.715811
301833561407776768,148.83217,1.0290068,0.1109342,20.15576,3.039758,5.40097,2.359611,5.952682,2.69299,29.75098,3.998381,5.01761,2.367973,14.51596,2.727058,12.90667,3.078867
301834935797311488,148.80375,0.28479008,0.08773474,90.50125,8.245207,17.11266,6.4457,27.35186,4.262491,55.30856,5.541532,10.2636,4.232573,16.82998,4.974024,19.26289,5.110178
301836035308939264,148.35961,0.62464726,0.09146604,48.89833,2.037918,9.342908,1.944862,9.408969,2.259444,32.19144,1.989478,4.313293,1.730566,22.88726,2.633408,9.380284,2.129445
301836585064753152,148.7298,0.37865087,0.04619598,181.1279,3.264791,44.96656,2.11431,195.8559,3.275667,141.8698,2.374335,14.72507,1.420915,33.57184,1.583941,29.07658,1.57353
301836859942660096,148.78789,0.56023659,0.05736349,235.4645,2.766152,71.243,2.012839,90.98298,2.310688,44.31968,1.361087,7.145281,1.077509,54.01042,1.449842,34.26589,1.283639
301837959454287872,148.36149,0.29370397,0.1647461,86.1993,3.251697,18.52766,2.178449,6.697974,2.597733,27.46672,2.275958,1.92614,2.470695,12.10358,4.240101,7.543898,2.540309
301838784088008704,148.14541,0.24995548,0.08136201,1076.913,8.201748,166.7656,3.741563,90.52303,3.524641,417.4431,4.497689,34.05509,2.584333,190.5049,3.984073,144.9175,4.711948
301839608721729536,148.45962,0.44008751,0.07758574,74.08122,1.962971,13.22567,1.769249,6.382798,1.77328,30.96554,1.634212,1.459075,1.273436,20.69316,2.575588,13.29103,1.944436
301840983111264256,149.043,1.1920981,0.1090729,17.95618,5.058877,8.929667,3.591673,11.48584,4.798741,6.690893,4.99809,0.05189271,4.348532,0.01169362,5.224822,5.878394,5.532463
301841257989171200,149.06551,1.2120422,0.06207497,27.21168,2.173707,5.560628,1.860207,8.217848,2.134405,16.43515,2.087293,4.231298,1.767684,14.01045,2.037125,13.34426,2.081084
301841532867078144,149.00285,1.0090943,0.3079552,281.5459,4.453477,61.19951,1.877955,58.90248,1.770018,71.22412,2.904214,10.62726,1.889574,44.02351,3.726295,34.62533,3.031964
301841807744985088,149.16601,1.2351614,0.1094295,103.3874,4.285725,23.64429,2.089405,5.314427,1.908413,32.75499,2.237092,0.5534596,1.470701,13.31755,1.739258,11.61162,2.040162
301842082622892032,148.90653,1.0012438,0.08058519,234.3424,2.895898,74.17245,2.243213,37.82019,2.076787,81.0615,1.862278,7.528108,1.375767,54.80668,2.055008,36.16486,2.892327
301842357500798976,149.16137,1.0928926,0.06251667,138.3463,2.35432,37.96083,1.77084,49.52851,2.067878,25.31562,1.3062,6.634956,1.128506,31.79925,1.383914,20.46886,1.298753
301842632378705920,148.93659,0.86082368,0.0465229,88.08569,5.406728,34.77109,4.192008,50.77929,3.986972,54.97286,4.260855,15.06014,3.760242,26.56751,3.958433,27.86748,4.060232
301843182134519808,149.17239,0.849243,0.06295218,11.673,5.728107,6.620605,5.024887,9.717829,2.856153,1.003376,2.68373,4.311542,2.416981,1.662179,2.460717,1.24038,2.499363
301843457012426752,149.09908,1.150009,0.1098269,117.589,2.730851,28.10649,1.863715,16.53466,1.700958,32.18532,1.606068,4.785135,1.130362,28.24628,1.487984,21.60027,1.702847
301843731890333696,149.13175,1.2502266,0.06671763,124.2035,3.999935,24.47227,2.967222,16.18714,3.062814,61.84755,3.504842,3.403676,2.846356,32.60066,3.196705,19.01423,3.170577
301844006768240640,149.17789,0.93024095,0.09211832,219.9866,3.047236,51.54692,2.105086,6.62499,1.905872,72.76764,2.19674,3.966285,1.617123,18.98907,2.016761,13.77451,1.888861
301844556524054528,149.03764,1.2536095,0.1092338,128.3674,6.311951,25.17146,2.099591,4.952366,1.77394,52.21909,2.215091,6.850149,1.435356,16.51304,1.658584,12.77642,1.772432
301844831401961472,149.09095,0.84455742,0.06284358,20.81321,4.471064,17.34387,3.938835,32.49518,5.095012,12.07711,4.56943,1.969707,4.160658,7.901879,4.622932,3.013576,4.649776
301845381157775360,148.94484,1.125634,0.04636251,34.0448,3.968244,13.0602,1.733955,4.151408,1.429956,10.77979,1.245843,1.314273,0.9888535,10.3189,1.121644,7.390224,1.090516
301845656035682304,149.11406,0.93168,0.04681011,46.25702,1.78923,14.57289,1.474849,5.108063,1.409914,13.4652,1.262194,2.397547,1.156645,13.35495,1.226693,8.872741,1.247027
301846205791496192,149.00828,0.77001324,0.03412346,157.7333,2.466792,39.93458,1.956576,23.16342,1.940261,40.06005,1.596053,5.788533,1.380085,40.47314,1.918987,27.77722,1.606382
301846480669403136,149.17189,0.59881173,0.08910091,71.33315,2.443762,17.5168,2.180394,24.17045,2.427702,31.95435,2.053191,16.31565,2.963315,38.95122,4.197635,23.6094,2.818112
301846755547310080,149.05682,0.75387361,0.03463108,119.2835,2.114767,32.4474,1.802778,33.99677,1.921875,25.34021,1.333767,1.251585,1.216097,28.20417,1.983403,19.70348,1.396398
301847030425217024,149.13964,0.75088167,0.04617104,183.2371,3.144979,46.80318,2.271965,55.87777,2.248566,36.81038,1.591983,7.441173,1.29116,39.79051,1.590053,26.44024,1.467891
301847305303123968,149.15897,0.15320665,0.06572735,105.2957,2.523172,21.45839,1.830521,9.024974,1.886292,40.01733,2.059166,4.842638,1.526705,16.29318,1.758129,10.83842,1.73364
301848129936844800,149.1391,0.59698579,0.03467486,657.4047,5.936278,188.054,3.366102,357.9294,4.65586,87.45662,2.037751,17.12052,1.671789,109.0156,2.685936,78.90791,2.140155
301848404814751744,149.12164,0.70892345,0.09600016,201.7648,3.770839,46.89191,2.807156,36.79854,2.948625,119.352,3.29618,7.777357,2.456491,39.7596,3.212024,34.21297,2.976539
301848954570565632,149.21414,0.20882805,0.0650453,153.5688,8.664748,49.07951,5.671583,61.47552,5.629769,168.7297,7.831539,26.83861,6.137811,89.51946,7.017583,50.28801,6.850783
301850054082193408,149.13884,0.64360922,0.1090213,66.44641,4.13344,17.89375,2.39418,49.2983,2.834035,68.9297,2.884912,7.554747,2.012874,33.01664,2.412054,21.21911,2.463259
301850328960100352,148.82567,0.38932059,0.04646964,21.41515,4.55,12.75718,3.885627,18.30781,3.332813,2.07372,2.832451,4.686991,2.746919,0.1852778,2.700759,1.771297,2.784885
301850878715914240,148.93099,0.43363788,0.2283176,308.6774,4.309223,76.9295,2.105909,65.28745,2.048506,94.41006,2.507519,7.148162,1.703289,51.98674,2.477703,36.86936,2.384903
301851153593821184,148.9735,0.22234065,0.06481871,16.53143,3.386416,4.62829,2.943439,19.28951,3.584403,18.37246,3.393167,1.786406,2.850734,6.629089,3.030466,1.617573,3.041661
301851428471728128,149.31939,1.0224944,0.08606229,16.70556,1.816216,5.615936,1.835879,12.23682,2.200572,14.41212,1.830603,7.547251,1.822779,3.775895,2.121182,4.09873,2.076417
301851978227542016,149.33768,0.81491532,0.03853054,55.71701,1.701216,16.44392,1.609426,12.32566,2.290007,18.66358,1.584349,2.314781,1.396546,14.48731,1.602182,12.73565,1.430724
301852527983355904,149.29516,1.1401752,0.06655637,1019.225,8.488958,259.5389,4.350866,100.4171,3.471532,378.5117,4.271304,24.28224,2.134632,178.3496,3.364294,120.5183,3.040567
301853077739169792,149.33862,1.0036655,0.08696617,478.8426,4.423282,108.8445,2.654052,36.95453,2.3273,163.6765,2.554667,17.52715,1.667308,88.80608,2.678163,67.6175,3.101923
301853352617076736,149.19392,1.07019,0.06268962,18.09244,3.655395,9.247412,2.992822,16.39068,3.98625,8.505454,3.681193,4.15308,3.480881,4.740107,3.604886,3.434249,3.673156
301853627494983680,149.22809,0.8378242,0.1735455,355.0612,5.361295,72.06548,3.163348,18.8075,3.21521,113.505,4.236412,8.386596,2.733029,53.41023,3.988322,27.52945,3.341647
301854452128704512,149.35654,1.0035114,0.06605762,74.05566,2.185173,22.87721,1.827062,16.71365,2.149742,41.5078,2.021449,9.408949,1.764714,26.27045,1.885659,18.84346,1.871325
301854727006611456,149.19459,0.8165819,0.06260738,25.28124,1.798069,5.042558,1.470114,6.957782,1.831882,13.39679,1.659412,2.208201,1.311303,6.273871,1.395606,2.931791,1.385052
301855001884518400,149.19776,1.2566427,0.06356111,194.4163,7.43905,61.20138,5.32607,64.64469,5.234849,101.4782,5.934985,58.83646,5.147481,71.14892,5.500826,61.67962,5.49613
301855826518239232,149.363,0.98551721,0.08058001,95.17139,2.141383,15.21657,1.946395,5.30489,1.693438,32.48209,1.625869,3.605814,1.312446,20.70033,1.793085,5.016532,2.602042
301856101396146176,149.32459,0.98264229,0.08670224,325.6521,5.380428,65.85503,3.530589,20.03752,3.463978,128.7699,4.379025,5.52783,3.252285,42.99096,4.094844,32.98787,4.470249
301856926029867008,149.3299,0.69082065,0.08633437,358.4855,3.776385,81.05493,2.460615,35.94866,2.291479,106.7175,2.179323,12.76018,1.641873,74.43148,2.477574,54.55238,2.648912
301857200907773952,149.17618,0.75701343,0.1255851,281.2775,3.930958,45.51625,2.429161,15.51436,2.422998,143.5693,3.073885,6.291935,1.82686,38.87895,2.425106,29.46005,2.410923
301857750663587840,149.24124,0.57340293,0.08162058,7.575798,1.438329,3.756283,1.521015,15.68261,2.553408,7.305254,1.792371,1.582261,1.748216,3.429108,2.082911,9.995088,3.01803
301858025541494784,149.25024,0.27426556,0.1369716,31.97691,2.766935,11.06985,2.375094,8.583385,2.754735,36.93032,2.779459,4.359125,1.894814,7.778566,3.046524,6.889479,2.800592
301858300419401728,149.2576,0.3565249,0.08850689,212.0866,2.925153,45.535,2.081806,14.40767,1.91958,86.69861,2.104566,8.123192,1.500831,36.18219,2.178713,26.48433,2.326042
301858575297308672,149.23177,0.52699946,0.08192272,79.46987,1.746112,24.22568,1.630159,15.46682,1.706409,19.28816,1.167819,2.035265,1.038466,21.33349,1.526653,15.88647,1.90211
301859125053122560,149.29002,0.6687773,0.06538612,127.8765,2.46387,26.5552,1.849672,6.107142,1.724437,48.56068,1.959337,5.398134,1.353248,26.70701,1.669171,14.87282,1.543986
301859949686843392,149.29027,0.6520023,0.0849936,42.11258,1.470997,12.48533,1.603114,8.73133,1.683587,15.46709,1.371566,2.505743,1.634155,10.18055,1.84202,4.636876,1.840505
301860224564750336,149.33858,0.7064551,0.08737121,2461.139,17.06004,438.9782,5.567213,288.1552,5.042964,912.5567,7.222582,76.85454,3.076027,385.6751,5.71826,315.8388,5.466009
301860499442657280,149.30469,0.7021997,0.0651919,312.9731,3.710417,59.09616,2.277678,24.66205,2.112047,115.3036,2.471248,9.535312,1.546531,55.47918,2.026929,36.85853,1.89613
301860774320564224,149.30677,0.19869727,0.06574579,270.1679,3.579543,54.12619,2.211305,14.43031,2.131951,95.41296,2.432599,8.623242,1.638962,50.36515,2.115258,30.62472,1.965952
301861598954285056,149.25958,0.17999225,0.06277732,121.9598,3.149212,28.65372,2.079393,14.1228,2.324806,64.29283,2.712112,6.705144,2.235773,27.96211,2.282342,18.73769,2.238774
301862148710098944,149.2481,0.15805116,0.06601022,25.60156,1.939199,8.178546,1.767391,4.103976,1.846337,11.46662,1.699875,0.4997226,1.327955,3.736032,1.708402,3.276633,1.528436
301862423588005888,149.60554,1.1039703,0.08074103,472.33,4.905766,79.86458,2.854476,22.37275,2.678885,216.7887,3.368608,12.64386,2.150232,67.73838,2.879918,58.86125,4.281429
301862698465912832,149.59584,0.95273372,0.08236951,156.7715,2.65313,30.49088,1.94314,10.75307,1.969073,54.7407,1.950666,6.456564,1.540956,32.29697,2.116443,20.24202,2.604178
301862973343819776,149.61034,0.82065009,0.1645564,167.3472,3.748882,31.00821,2.200039,5.582957,2.813291,53.98767,2.730771,1.972456,2.241802,5.239524,7.731618,17.47964,2.634828
301863523099633664,149.54932,1.0298165,0.02801047,76.42863,2.684302,23.11688,2.238588,29.25134,2.821287,41.46733,2.633153,1.500856,2.440858,32.42351,2.69809,12.34721,2.508286
301864072855447552,149.41714,0.95981005,0.08662774,17.08012,2.309,7.089332,2.097231,10.03721,2.468383,15.73369,2.432268,4.861636,2.073161,4.734011,2.475812,3.579417,3.429536
301864347733354496,149.62511,1.1819846,0.06204112,106.8604,3.483888,23.85001,2.729091,34.21701,3.011636,43.28007,2.98572,13.02149,2.413225,32.80187,2.726088,21.86696,2.659086
301864622611261440,149.51562,1.0166532,0.1838783,9.099241,3.142041,3.201266,2.692116,8.346894,3.415459,5.42401,4.216781,5.267235,2.792719,2.412328,3.861265,2.911582,4.800467
301864897489168384,149.43801,0.8615036,0.09729816,123.5644,6.281065,26.39253,4.317732,25.33495,4.695953,100.5017,6.023963,11.44874,4.746627,29.79912,5.694433,26.25598,5.283085
301865172367075328,149.46087,0.79536173,0.06422623,15.21691,1.421669,1.417691,1.265876,5.271291,1.533127,6.850857,1.36518,0.3851064,1.120175,3.643963,1.194064,2.458099,1.169892
301866271878703104,149.50301,0.81251684,0.1259033,49.11424,2.621018,10.70514,2.081223,9.625566,2.579523,35.33001,2.569124,7.312469,1.894128,12.63489,2.322869,9.911514,2.315334
301866821634516992,149.5059,1.0891065,0.1250283,65.90871,2.465816,12.32975,2.118278,2.900335,2.05404,27.25104,2.343801,0.9948117,1.557662,11.91271,2.101893,8.939066,2.878938
301867096512423936,149.5245,1.1093717,0.08112247,440.3234,4.400151,112.3119,2.783006,38.58784,2.406245,131.5615,2.397615,16.80778,1.81024,91.80899,2.516891,66.75594,4.017742
301867646268237824,149.38209,1.2125572,0.06171405,17.22318,2.059364,4.060677,1.950008,3.189629,1.906372,10.97702,1.84109,4.225884,1.576942,5.167125,1.635364,7.257615,1.748354
301867921146144768,149.3547,0.73094109,0.08695569,1367.595,10.89914,231.0159,4.765539,56.18352,4.222936,612.4506,6.755516,39.32899,3.791079,177.0281,5.334973,128.8737,5.497827
301868196024051712,149.36235,0.53310201,0.0814579,354.6966,4.168931,66.23798,2.7437,35.93892,2.759582,140.7169,2.901335,9.750757,2.023071,50.44854,2.660584,37.36674,3.780972
301868470901958656,149.48878,0.55525806,0.08138505,48.93621,2.110586,6.373191,1.913373,1.429835,1.930283,32.39157,1.875798,4.410476,1.520376,10.44797,1.872082,8.283038,2.818083
301868745779865600,149.53812,0.60086726,0.04669769,652.5443,6.38098,189.8755,3.600366,80.40093,2.992881,218.1941,3.323877,14.39051,2.033124,139.9801,2.950074,100.9954,2.708709
301869020657772544,149.49877,0.74899732,0.09232026,573.5994,5.045177,97.46433,2.601521,21.07836,2.217593,212.065,2.927303,13.43333,1.799549,91.91819,3.180167,76.05766,2.49883
301869295535679488,149.44456,0.67282345,0.04660738,145.6726,2.760511,45.31485,2.007911,38.72007,2.032578,40.82371,1.654037,4.730175,1.333836,38.16695,1.583002,25.74087,1.504336
301869845291493376,149.44584,0.57189579,0.0387163,465.0619,4.541934,137.4375,2.819553,217.2646,3.797032,84.38435,1.915582,15.95574,1.580368,96.40477,2.319561,68.49376,1.913601
301870395047307264,149.38738,0.66816848,0.08699062,1377.372,9.744637,342.5907,4.609422,251.1261,4.344864,473.4592,4.38168,41.60583,2.296275,223.711,3.990498,163.1305,4.070494
301870669925214208,149.43027,0.6899478,0.04589036,234.1414,4.348418,50.79896,2.879185,9.553862,2.501735,73.76865,3.054073,3.484035,2.227144,27.69965,2.495906,18.95153,2.441975
301870944803121152,149.4843,0.20641656,0.06499501,666.8866,6.212453,149.9444,3.270072,32.18747,2.651756,286.4166,3.799428,12.19217,2.090667,103.7685,2.82462,72.77163,2.64712
301871219681028096,149.41265,0.33257441,0.08085039,23.20687,2.788369,6.584018,2.507211,17.48499,2.940715,22.00583,2.7209,3.769455,2.431364,17.09043,2.999909,6.855562,5.275128
301871494558935040,149.34822,0.31473711,0.1694297,4.681859,5.079315,6.737916,5.571662,1.656936,2.607682,2.234082,2.370073,4.707725,3.534436,4.208707,4.213519,3.012102,3.246108
301871769436841984,149.52005,0.17422694,0.1686911,2380.104,16.12435,635.9915,6.427917,874.7198,7.654817,519.4781,4.682384,60.66886,2.293041,297.4153,4.867158,236.1476,4.314308
301872044314748928,149.55064,0.23722537,0.03502265,328.4432,4.077975,80.20302,2.604323,18.44187,2.319417,120.0906,2.74745,8.568215,2.038482,59.89497,2.59939,39.86732,2.313072
301872319192655872,149.50814,0.29610635,0.08252737,48.41297,1.671878,12.63432,1.502935,14.82598,1.740713,24.15277,1.464573,4.503033,1.256292,13.27671,1.631095,6.551161,2.347771
301873143826376704,149.55554,0.56103672,0.08190168,280.767,3.468566,49.50023,2.14002,14.81342,2.183911,186.9055,2.794186,15.75438,1.842553,53.64873,2.290565,45.07922,2.734229
301873968460097536,149.64744,0.57001104,0.04577184,119.7877,3.049032,23.77363,2.235779,14.76306,1.956515,42.52533,1.903759,2.848959,1.43687,27.48037,1.707623,21.49097,1.67005
301874518215911424,149.87176,0.35955807,0.07743941,34.22717,1.414852,12.22935,1.574559,1.508175,1.351148,10.80729,1.082889,1.487784,0.9235778,8.196297,1.850327,3.866438,1.407382
301874793093818368,149.60259,0.53421222,0.09259247,8.524584,1.4364,5.168106,1.709839,5.823087,2.668137,11.57343,2.298489,0.09098532,2.133129,0.8442944,2.726075,2.768845,2.354062
301875617727539200,149.64744,0.74278265,0.06482466,2152.552,14.96411,323.6501,5.912736,104.6687,4.32163,1054.688,8.60434,74.67483,3.877018,335.106,5.70833,260.7095,5.325699
301876167483353088,149.70775,0.16144659,0.04730976,150.8171,3.971272,32.78878,2.687752,23.75622,2.875794,70.13752,3.316131,1.422968,2.573088,49.88637,3.061791,31.06111,2.959039
301877541872887808,149.86896,0.39318413,0.2027204,258.0662,4.396844,56.48846,2.914518,26.45379,2.135216,127.2425,5.830616,6.146277,1.937635,42.43791,2.599454,31.65929,2.783158
301878091628701696,149.6352,0.34916165,0.2000929,76.08478,6.439178,19.66666,3.970308,11.01836,2.593497,40.55087,3.630887,14.95128,2.676993,34.03059,4.48928,20.4398,3.299263
301878366506608640,149.60366,0.16107991,0.1400012,177.7776,3.11181,43.40054,2.078472,10.05266,1.91994,60.8206,1.875735,4.234199,1.282024,25.62977,1.900297,20.11507,1.624624
301878641384515584,149.69997,0.57536519,0.1688163,43.41774,2.38015,13.34606,2.428443,12.35207,2.896192,35.85551,2.680502,1.650019,2.316039,7.49806,5.840478,7.859299,4.322743
301880015774050304,149.91553,0.54105659,0.04483392,43.62111,2.809748,10.92207,2.370665,16.37886,2.936287,36.4349,3.239349,5.130043,2.649264,6.317843,2.671345,9.335628,2.766224
301880840407771136,149.96206,0.18050882,0.1246748,223.1318,3.404991,39.80885,2.207309,12.86048,2.105783,93.75179,2.740507,6.257847,1.535564,37.16459,2.119907,29.18741,2.630404
301881390163585024,149.89504,0.66299009,0.09246444,22.89532,2.68111,6.343107,2.43506,19.78257,3.185808,26.99949,2.877597,12.19831,2.739935,17.61933,4.018892,10.19402,3.084844
301881665041491968,149.88692,0.58595632,0.06515549,16.99378,2.213469,9.083916,2.140439,13.49902,2.850989,15.18386,2.63445,4.961188,2.247211,8.73603,2.419114,4.274836,2.383551
301882214797305856,149.98038,0.4679232,0.0621501,108.5685,2.333704,29.80331,1.974958,8.514559,1.885919,37.13189,1.714595,5.310276,1.331599,26.8563,1.590572,17.78634,1.529856
301882764553119744,149.90931,0.51314307,0.06493151,366.7948,5.015512,78.03177,3.016332,21.85851,2.852493,151.1927,3.460617,9.491736,2.242746,49.58757,2.701172,37.81717,2.593074
301883039431026688,149.99403,0.4804419,0.03265744,230.2115,2.991037,72.12334,2.452905,83.65878,2.625676,45.74789,1.619116,9.351771,1.589273,53.76291,1.92153,40.8898,2.086212
301883314308933632,149.89462,0.47944441,0.09411001,195.5191,2.861985,46.38852,2.154991,14.0587,2.111077,65.51418,2.059104,7.767329,1.682947,38.38914,2.075832,24.20035,2.003089
301883864064747520,149.91993,0.35740475,0.168829,317.0337,4.254646,50.30699,2.873048,12.67925,2.979925,102.4969,3.033068,7.675241,2.146699,43.74368,4.221388,35.17683,4.243716
301884138942654464,149.91497,0.33280419,0.1696523,110.7007,3.168309,19.70648,3.020682,10.23654,2.961856,40.93179,2.80917,7.374143,3.323583,78.43922,32.1979,10.43635,4.072234
301884413820561408,149.71815,0.87054007,0.1420566,8.757264,1.865519,3.807114,1.852372,1.444729,1.859773,6.164225,1.806481,3.482673,1.399443,1.004125,1.525067,3.150733,1.668779
301884688698468352,149.70719,1.1344068,0.07991444,17.07892,2.943378,4.141259,2.709538,13.80766,3.075481,17.2702,2.818313,2.677782,2.481009,0.912183,3.010513,2.970147,2.92586
301885788210096128,149.68988,1.0037285,0.08111624,119.635,2.63784,22.38853,2.166498,8.092609,2.205386,49.23513,2.147814,4.467288,1.691318,25.55026,2.183776,5.275263,5.325951
301886063088003072,149.71597,1.1621102,0.05667516,59.41175,5.087317,18.81611,3.814679,26.18031,4.179987,49.42261,4.870375,2.447002,4.014767,19.87533,4.352664,12.66548,4.341916
301887437477537792,149.70765,0.83669177,0.0126812,87.73598,2.099547,23.98028,2.11351,28.21667,2.312185,14.82881,1.387341,3.33755,1.490181,25.57661,1.600879,17.36668,1.501076
301888262111258624,149.67696,0.87640629,0.07989653,10.9894,2.088408,2.309788,1.928127,8.038993,2.232344,15.83721,2.196184,0.4077296,1.840313,2.158012,2.368249,5.344595,2.312189
301888536989165568,149.64552,1.0142635,0.06359739,141.6279,2.537048,36.33442,1.823478,8.088188,1.789352,45.25369,1.693836,5.349035,1.178482,27.27211,1.47602,22.73597,1.421967
301889361622886400,149.65731,0.87075168,0.03902926,633.8989,5.792587,162.0747,3.043153,174.2333,3.514477,128.8082,2.338598,21.28969,1.777618,138.9434,2.841724,99.62972,2.3473
301889911378700288,150.10153,0.70459403,0.03337267,329.2231,10.26579,82.98933,6.278155,114.6215,7.086028,452.1097,10.58635,78.52746,7.889574,157.9231,8.882162,147.7146,8.953537
301890186256607232,150.06597,0.51724897,0.03290574,72.33459,2.022245,24.39114,2.144449,40.42598,2.447575,10.28344,1.378197,3.789828,1.529324,17.22146,1.716835,13.22406,1.697196
301890461134514176,150.12978,0.7589614,0.03323909,1103.616,8.513324,266.4868,3.893509,379.8548,4.786723,195.0518,2.612698,21.97862,1.628351,178.9788,2.892333,128.704,2.497914
301890736012421120,150.09252,0.45545952,0.2167213,45.81419,5.355012,11.38314,2.526652,17.35678,2.216942,46.87757,3.563316,6.153383,2.483806,15.10858,2.965801,12.63427,3.446576
301891010890328064,150.10979,0.75852316,0.09305055,9.766865,2.230837,1.788211,2.232206,5.320332,2.146858,7.204638,1.756384,1.678106,1.754212,6.900424,3.947149,6.396717,2.687479
301891285768235008,150.06963,0.27563601,0.08826268,253.877,3.527784,55.67968,2.477982,10.55308,2.378813,99.36546,2.681489,4.805531,1.90108,29.94709,2.51702,24.63655,2.563896
301891560646141952,150.13205,0.54897864,0.03252227,108.7512,7.780146,35.29839,5.658982,58.99754,5.785469,142.5977,7.578796,22.93055,6.210065,37.31649,6.551256,26.3962,6.745353
301891835524048896,150.08477,0.50597453,0.03316718,182.4794,10.31487,48.2475,6.445373,137.0307,7.264661,221.3061,9.549836,70.83997,7.706289,46.38147,8.042284,64.23679,8.234997
301892385279862784,150.10527,0.49811121,0.1068543,327.0557,4.659207,83.07802,3.099023,49.36434,3.263337,174.3827,4.176182,9.004955,2.571155,62.13701,3.22592,46.65609,2.924715
301892660157769728,150.19313,0.20806812,0.1338845,609.3261,5.704637,157.4212,3.125852,82.82269,2.874016,198.5035,2.934815,21.1575,1.650974,115.207,3.240308,83.01524,3.454898
301892935035676672,150.03877,0.19701772,0.04675085,13.50039,1.442016,5.540593,1.332972,10.65761,1.601004,2.733559,1.230101,0.2246029,1.220018,4.416043,1.208324,3.684693,1.258412
301893759669397504,150.08223,0.4782499,0.04612698,9.683339,2.569562,7.16321,2.235352,2.869592,2.417861,2.421043,2.366238,2.191363,2.273554,1.164189,2.287263,0.03659508,2.330229
301895134058932224,150.10797,0.23355186,0.2207649,14.04943,7.020683,0.8235738,4.292063,3.038172,2.341674,1.600117,3.731217,4.836271,2.959568,8.303126,3.918319,1.383668,3.50479
301895408936839168,149.77315,1.204926,0.0463249,283.443,4.063982,83.39092,2.618354,97.78818,2.778944,66.67967,2.016442,11.8193,1.526279,61.17685,1.947565,42.53053,1.80883
301895958692653056,149.85214,1.0358203,0.07830796,30.50312,2.601973,8.565441,2.313724,15.96027,2.538566,31.1044,2.456723,0.7953596,2.026915,20.1843,4.863027,8.410284,2.49608
301896233570560000,150.28233,0.85327478,0.1239753,64.81675,7.364679,17.27806,6.411087,22.82322,3.979098,36.78709,4.975122,9.193682,3.571094,9.715631,3.942152,10.10098,4.284446
